method,constraint_type,n_x,layer,AR_mean,AR_std,AR_median,AR_q25,AR_q75,AR_feas_mean,AR_feas_std,AR_feas_median,AR_feas_q25,AR_feas_q75,p_feasible_mean,p_feasible_std,p_feasible_median,p_feasible_q25,p_feasible_q75,p_optimal_mean,p_optimal_std,p_optimal_median,p_optimal_q25,p_optimal_q75
PC-QAOA,knapsack+cardinality+flow,6,5,0.9475071388363298,,0.9475071388363298,0.9475071388363298,0.9475071388363298,0.14850000000000002,,0.14850000000000002,0.14850000000000002,0.14850000000000002,0.2781,,0.2781,0.2781,0.2781,0.0487,,0.0487,0.0487,0.0487
PC-QAOA,knapsack+cardinality+flow,7,5,0.9788824003761786,,0.9788824003761786,0.9788824003761786,0.9788824003761786,0.9992,,0.9992,0.9992,0.9992,0.9992,,0.9992,0.9992,0.9992,0.9992,,0.9992,0.9992,0.9992
PC-QAOA,knapsack+cardinality+knapsack,5,5,0.9558937126530705,0.009152635220612448,0.9558937126530705,0.9526577674379596,0.9591296578681815,0.29842333333333315,0.32250197480876824,0.29842333333333315,0.1844016666666666,0.41244499999999973,0.5567,0.626496608131281,0.5567,0.3352,0.7782,0.27065,0.36154369722068175,0.27065,0.14282499999999998,0.398475
PC-QAOA,knapsack+cardinality+knapsack,6,5,0.9524213471487498,,0.9524213471487498,0.9524213471487498,0.9524213471487498,0.9999999999999996,,0.9999999999999996,0.9999999999999996,0.9999999999999996,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,knapsack+cardinality+knapsack,8,5,0.951829835604721,,0.951829835604721,0.951829835604721,0.951829835604721,0.1363290322580645,,0.1363290322580645,0.1363290322580645,0.1363290322580645,0.2738,,0.2738,0.2738,0.2738,0.0,,0.0,0.0,0.0
PC-QAOA,knapsack+cardinality+quadratic_knapsack,5,5,0.948813410280897,,0.948813410280897,0.948813410280897,0.948813410280897,0.4176833333333336,,0.4176833333333336,0.4176833333333336,0.4176833333333336,0.9966,,0.9966,0.9966,0.9966,0.0011,,0.0011,0.0011,0.0011
PC-QAOA,knapsack+cardinality+quadratic_knapsack,6,5,0.9747288028604061,,0.9747288028604061,0.9747288028604061,0.9747288028604061,0.6768599999999998,,0.6768599999999998,0.6768599999999998,0.6768599999999998,1.0,,1.0,1.0,1.0,0.0001,,0.0001,0.0001,0.0001
PC-QAOA,knapsack+cardinality+quadratic_knapsack,8,5,0.7161953263896016,,0.7161953263896016,0.7161953263896016,0.7161953263896016,0.989178571428571,,0.989178571428571,0.989178571428571,0.989178571428571,1.0,,1.0,1.0,1.0,0.7398,,0.7398,0.7398,0.7398
PC-QAOA,knapsack+flow,4,5,0.9362304986353904,,0.9362304986353904,0.9362304986353904,0.9362304986353904,0.36651999999999996,,0.36651999999999996,0.36651999999999996,0.36651999999999996,1.0,,1.0,1.0,1.0,0.2648,,0.2648,0.2648,0.2648
PC-QAOA,knapsack+flow,5,5,0.8959667426366725,,0.8959667426366725,0.8959667426366725,0.8959667426366725,0.6571375000000003,,0.6571375000000003,0.6571375000000003,0.6571375000000003,0.9753,,0.9753,0.9753,0.9753,0.184,,0.184,0.184,0.184
PC-QAOA,knapsack+flow,6,5,0.9791657997673161,,0.9791657997673161,0.9791657997673161,0.9791657997673161,0.3991578947368421,,0.3991578947368421,0.3991578947368421,0.3991578947368421,0.987,,0.987,0.987,0.987,0.0,,0.0,0.0,0.0
PC-QAOA,knapsack+flow,7,5,0.5696421190168028,0.14269002786381352,0.5696421190168028,0.5191935758617029,0.6200906621719029,0.8992800000000001,0.052919871504001265,0.8992800000000001,0.88057,0.9179900000000001,1.0,0.0,1.0,1.0,1.0,0.74995,0.0044547727214752295,0.74995,0.748375,0.751525
PC-QAOA,knapsack+flow,8,5,0.5712919196310553,0.13897896896045622,0.6376462374935848,0.502047685664255,0.6734407692666967,0.7511304257939485,0.10205750748150026,0.767939534883721,0.67203,0.82315625,1.0,0.0,1.0,1.0,1.0,0.43811999999999995,0.2924841311934718,0.3037,0.3022,0.7429
PC-QAOA,knapsack+flow+cardinality,7,5,0.8444519181867488,,0.8444519181867488,0.8444519181867488,0.8444519181867488,0.129325,,0.129325,0.129325,0.129325,0.212,,0.212,0.212,0.212,0.0394,,0.0394,0.0394,0.0394
PC-QAOA,knapsack+flow+quadratic_knapsack,5,5,0.9388351161732786,,0.9388351161732786,0.9388351161732786,0.9388351161732786,0.0,,0.0,0.0,0.0,0.501,,0.501,0.501,0.501,0.0,,0.0,0.0,0.0
PC-QAOA,knapsack+independent_set,7,5,0.7710661358682972,,0.7710661358682972,0.7710661358682972,0.7710661358682972,0.910791304347826,,0.910791304347826,0.910791304347826,0.910791304347826,1.0,,1.0,1.0,1.0,0.3822,,0.3822,0.3822,0.3822
PC-QAOA,knapsack+knapsack,6,5,0.8828126141750134,0.140991041508101,0.9247833550223692,0.9159803547163625,0.9470651618676363,0.499944742063492,0.28303531787610736,0.4080919047619048,0.3106942857142857,0.5957245238095237,0.86475,0.16811831250640127,0.9268000000000001,0.8030999999999999,0.98465,0.18983333333333333,0.39631505985347903,0.03875,0.00715,0.0606
PC-QAOA,knapsack+knapsack,7,5,0.8334185645237948,0.11094083503677939,0.7777231218776269,0.7695412702215274,0.8694481375029783,0.999172077922078,0.0009612633556913028,0.9994590909090909,0.9987795454545454,0.9997081168831169,1.0,0.0,1.0,1.0,1.0,0.9985666666666667,0.0017387735140992962,0.9992,0.9979,0.9995499999999999
PC-QAOA,knapsack+knapsack,8,5,0.6393326332125077,0.10651129306494882,0.5987259635327411,0.5609734218792424,0.6791500589429439,0.9615934797711034,0.03593731915629153,0.9850608695652173,0.9387038793103446,0.9875448717948718,1.0,0.0,1.0,1.0,1.0,0.7990714285714285,0.1705606120443767,0.8135,0.7713,0.91395
PC-QAOA,knapsack+knapsack+cardinality,5,5,0.9786943773868073,0.005894667602992246,0.9786943773868073,0.9766102976693491,0.9807784571042656,0.3577780769230768,0.19336814002473912,0.3577780769230768,0.2894121153846153,0.42614403846153825,0.7569,0.3420982607380517,0.7569,0.63595,0.87785,0.05925,0.04405275246792191,0.05925,0.043675,0.074825
PC-QAOA,knapsack+knapsack+cardinality,8,5,0.8338133767201713,,0.8338133767201713,0.8338133767201713,0.8338133767201713,0.05676538461538462,,0.05676538461538462,0.05676538461538462,0.05676538461538462,0.1568,,0.1568,0.1568,0.1568,0.0,,0.0,0.0,0.0
PC-QAOA,knapsack+knapsack+knapsack,5,5,0.9150445671232335,0.05681429002385567,0.9150445671232335,0.8949576822511496,0.9351314519953172,0.25460000000000005,0.2472045307028171,0.25460000000000005,0.16720000000000004,0.3420000000000001,0.639,0.5019043932862114,0.639,0.46155,0.81645,0.14695,0.2078186829907263,0.14695,0.073475,0.22042499999999998
PC-QAOA,knapsack+knapsack+knapsack,7,5,0.9502041108670523,0.027929696833361935,0.9538765211603942,0.9372481998071458,0.9649962270736296,0.4628798518518518,0.25016783241136165,0.5756000000000001,0.3758920000000001,0.6062277777777777,0.8283999999999999,0.28024753344142034,0.9802,0.7425999999999999,0.9901,0.1549,0.16566233730090857,0.1318,0.0669,0.23135
PC-QAOA,knapsack+knapsack+quadratic_knapsack,6,5,0.96448463304755,,0.96448463304755,0.96448463304755,0.96448463304755,0.499823076923077,,0.499823076923077,0.499823076923077,0.499823076923077,0.8519,,0.8519,0.8519,0.8519,0.306,,0.306,0.306,0.306
PC-QAOA,knapsack+quadratic_knapsack,6,5,0.8480458731641645,0.13866210935827641,0.8480458731641645,0.7990214142537305,0.8970703320745984,0.7285575,0.38387766490445896,0.7285575,0.59283625,0.86427875,0.99975,0.00035355339059323483,0.99975,0.999625,0.9998750000000001,0.5022,0.7039955113493267,0.5022,0.2533,0.7511
PC-QAOA,knapsack+quadratic_knapsack,7,5,0.7401603305643076,0.09452254469528659,0.7426193618685181,0.7063915745500625,0.7502507398473564,0.9531984842731831,0.044467118198640875,0.9752947368421052,0.9405066666666667,0.9802771428571431,1.0,0.0,1.0,1.0,1.0,0.62612,0.40914687094000857,0.7861,0.4331,0.9418
PC-QAOA,knapsack+quadratic_knapsack,8,5,0.8323211038433527,0.09244444450367878,0.8323211038433527,0.7996370570475653,0.86500515063914,0.9251448142414859,0.04749163385252548,0.9251448142414859,0.9083539860681111,0.9419356424148606,1.0,0.0,1.0,1.0,1.0,0.5689500000000001,0.23567869016947635,0.5689500000000001,0.485625,0.652275
PC-QAOA,knapsack+quadratic_knapsack+cardinality,8,5,0.8966172081619285,,0.8966172081619285,0.8966172081619285,0.8966172081619285,0.24459705882352947,,0.24459705882352947,0.24459705882352947,0.24459705882352947,0.6189,,0.6189,0.6189,0.6189,0.0,,0.0,0.0,0.0
PC-QAOA,quadratic_knapsack+assignment,4,5,0.9544828644881111,,0.9544828644881111,0.9544828644881111,0.9544828644881111,0.03029166666666666,,0.03029166666666666,0.03029166666666666,0.03029166666666666,1.0,,1.0,1.0,1.0,0.0,,0.0,0.0,0.0
PC-QAOA,quadratic_knapsack+assignment,6,5,0.9527745788502052,,0.9527745788502052,0.9527745788502052,0.9527745788502052,0.9532291666666666,,0.9532291666666666,0.9532291666666666,0.9532291666666666,1.0,,1.0,1.0,1.0,0.695,,0.695,0.695,0.695
PC-QAOA,quadratic_knapsack+cardinality,3,5,0.9996725420393506,,0.9996725420393506,0.9996725420393506,0.9996725420393506,,,,,,0.9989,,0.9989,0.9989,0.9989,0.9989,,0.9989,0.9989,0.9989
PC-QAOA,quadratic_knapsack+cardinality,4,5,0.9631013579744917,0.012644973601141264,0.9631013579744917,0.9586306846838457,0.9675720312651377,0.42888630952380946,0.185584383691345,0.42888630952380946,0.3632723214285714,0.49450029761904757,0.9286,0.10097484835343902,0.9286,0.8929,0.9642999999999999,0.29945,0.19735350262916543,0.29945,0.229675,0.369225
PC-QAOA,quadratic_knapsack+cardinality,5,5,0.8839088228569181,0.16464483316672873,0.9691128299633085,0.8316178261413892,0.9788018231256421,0.9132074444444443,0.12186073991676621,0.9132074444444443,0.8701231666666666,0.9562917222222221,0.9981,0.003290896534380889,1.0,0.99715,1.0,0.8146999999999999,0.31991034681610414,0.9988,0.72205,0.9994000000000001
PC-QAOA,quadratic_knapsack+cardinality,6,5,0.7947811477647209,0.1892216382691752,0.682683470771974,0.6649989569563037,0.9897266019214934,0.9905295918367347,0.01682721599444943,0.9999666666666668,0.989065238095238,0.9999875,1.0,0.0,1.0,1.0,1.0,0.9278428571428572,0.13763616115375663,0.9996,0.9295,0.99995
PC-QAOA,quadratic_knapsack+cardinality,7,5,0.81924049772771,0.12821244790101158,0.8359647411805033,0.7174618869253883,0.9102669384074551,0.9029559199810797,0.14350722858375092,0.9595926470588235,0.8724325520833333,0.9963854347826087,0.9979083333333333,0.007245745878329799,1.0,1.0,1.0,0.6891583333333333,0.3006587357433472,0.68485,0.567025,0.990425
PC-QAOA,quadratic_knapsack+cardinality,8,5,0.76522355158951,0.19490784802831954,0.7696895143417395,0.6590095526635301,0.947940816241626,0.8660784677674374,0.1699090792638861,0.9603071428571431,0.768244,0.9892833333333333,0.9973529411764704,0.009700845172397285,1.0,1.0,1.0,0.5777117647058824,0.4150964675264549,0.748,0.2321,0.9266
PC-QAOA,quadratic_knapsack+cardinality+independent_set,8,5,0.9359765870244692,,0.9359765870244692,0.9359765870244692,0.9359765870244692,0.9701736842105263,,0.9701736842105263,0.9701736842105263,0.9701736842105263,1.0,,1.0,1.0,1.0,0.8997,,0.8997,0.8997,0.8997
PC-QAOA,quadratic_knapsack+cardinality+knapsack,5,5,0.8982981189963478,,0.8982981189963478,0.8982981189963478,0.8982981189963478,0.39461333333333337,,0.39461333333333337,0.39461333333333337,0.39461333333333337,0.7055,,0.7055,0.7055,0.7055,0.0004,,0.0004,0.0004,0.0004
PC-QAOA,quadratic_knapsack+cardinality+knapsack,8,5,0.9782600098396187,,0.9782600098396187,0.9782600098396187,0.9782600098396187,0.51505,,0.51505,0.51505,0.51505,0.9574,,0.9574,0.9574,0.9574,0.2464,,0.2464,0.2464,0.2464
PC-QAOA,quadratic_knapsack+flow,6,5,0.6831873438558571,,0.6831873438558571,0.6831873438558571,0.6831873438558571,0.9692363636363636,,0.9692363636363636,0.9692363636363636,0.9692363636363636,1.0,,1.0,1.0,1.0,0.6657,,0.6657,0.6657,0.6657
PC-QAOA,quadratic_knapsack+flow,7,5,0.6600166107278426,,0.6600166107278426,0.6600166107278426,0.6600166107278426,0.9141777777777778,,0.9141777777777778,0.9141777777777778,0.9141777777777778,1.0,,1.0,1.0,1.0,0.3153,,0.3153,0.3153,0.3153
PC-QAOA,quadratic_knapsack+flow,8,5,0.6191814754298126,,0.6191814754298126,0.6191814754298126,0.6191814754298126,0.728310810810811,,0.728310810810811,0.728310810810811,0.728310810810811,1.0,,1.0,1.0,1.0,0.2984,,0.2984,0.2984,0.2984
PC-QAOA,quadratic_knapsack+independent_set,6,5,0.8932532201145953,,0.8932532201145953,0.8932532201145953,0.8932532201145953,0.9236933333333333,,0.9236933333333333,0.9236933333333333,0.9236933333333333,1.0,,1.0,1.0,1.0,0.1217,,0.1217,0.1217,0.1217
PC-QAOA,quadratic_knapsack+knapsack,4,5,0.953237134627488,,0.953237134627488,0.953237134627488,0.953237134627488,0.14358888888888888,,0.14358888888888888,0.14358888888888888,0.14358888888888888,0.8156,,0.8156,0.8156,0.8156,0.0552,,0.0552,0.0552,0.0552
PC-QAOA,quadratic_knapsack+knapsack,5,5,0.962986304825396,,0.962986304825396,0.962986304825396,0.962986304825396,0.6842333333333334,,0.6842333333333334,0.6842333333333334,0.6842333333333334,0.89,,0.89,0.89,0.89,0.348,,0.348,0.348,0.348
PC-QAOA,quadratic_knapsack+knapsack,6,5,0.8976925168311863,0.07458066827257642,0.8886146572462248,0.8641842497856933,0.9221229242917178,0.8615894021739131,0.2708196759636923,0.9954913043478262,0.8595720108695653,0.9975086956521739,0.926675,0.14665000000000003,1.0,0.926675,1.0,0.7755,0.4373652859262305,0.99125,0.770275,0.996475
PC-QAOA,quadratic_knapsack+knapsack,7,5,0.8445493388031626,0.13473814460796898,0.8755303993772379,0.7529908005894862,0.9492077334072412,0.7731631240131196,0.23110461184710318,0.8029595785440613,0.6274897569444444,0.9687275862068961,0.99955,0.001102270384252445,1.0,1.0,1.0,0.45415,0.45944038459848086,0.42405000000000004,0.054075,0.834
PC-QAOA,quadratic_knapsack+knapsack,8,5,0.6046721184551137,0.14261232908558455,0.5535062554404981,0.5103885954134859,0.6860250266200721,0.902151549256888,0.05915874270841948,0.9215479999999999,0.890967857142857,0.9421458333333333,1.0,0.0,1.0,1.0,1.0,0.43285555555555555,0.33188014068000177,0.5607,0.0569,0.6038
PC-QAOA,quadratic_knapsack+knapsack+cardinality,5,5,0.8848040629504959,,0.8848040629504959,0.8848040629504959,0.8848040629504959,0.31062222222222224,,0.31062222222222224,0.31062222222222224,0.31062222222222224,0.6557,,0.6557,0.6557,0.6557,0.0417,,0.0417,0.0417,0.0417
PC-QAOA,quadratic_knapsack+knapsack+cardinality,8,5,0.9596784415777792,0.024652422901422087,0.9596784415777792,0.9509624938746422,0.9683943892809161,0.6002277777777782,0.21149170988189045,0.6002277777777782,0.5254541666666669,0.6750013888888896,1.0,0.0,1.0,1.0,1.0,0.0226,0.03196122650963195,0.0226,0.0113,0.0339
PC-QAOA,quadratic_knapsack+quadratic_knapsack,3,5,0.9687355693142525,,0.9687355693142525,0.9687355693142525,0.9687355693142525,0.5292333333333333,,0.5292333333333333,0.5292333333333333,0.5292333333333333,0.8376,,0.8376,0.8376,0.8376,0.2985,,0.2985,0.2985,0.2985
PC-QAOA,quadratic_knapsack+quadratic_knapsack,4,5,0.9704866002241059,,0.9704866002241059,0.9704866002241059,0.9704866002241059,0.28227500000000005,,0.28227500000000005,0.28227500000000005,0.28227500000000005,0.9993,,0.9993,0.9993,0.9993,0.0,,0.0,0.0,0.0
PC-QAOA,quadratic_knapsack+quadratic_knapsack,5,5,0.9548704182587618,0.006040860597064969,0.9556274047498279,0.9520570732783282,0.9580622564847283,0.3607472222222223,0.045960195892548954,0.36435,0.33872083333333336,0.384575,0.9943,0.008323460818673935,0.9987,0.9917,0.9991000000000001,0.0399,0.04356936997478848,0.0156,0.01475,0.0529
PC-QAOA,quadratic_knapsack+quadratic_knapsack,6,5,0.7628752634842202,0.16283842211869415,0.7825653915438716,0.6486085401809161,0.8243604219918043,0.9887301244588744,0.015397384852783478,0.9961181818181819,0.9889000000000001,0.99665625,1.0,0.0,1.0,1.0,1.0,0.78932,0.3572411608423643,0.9229,0.9208,0.9505
PC-QAOA,quadratic_knapsack+quadratic_knapsack,7,5,0.8620641922682524,0.07304957697314662,0.8416447187416601,0.8240107123015145,0.8960470405229324,0.8341461980709347,0.17189503375402437,0.8966473684210526,0.8579,0.9189272727272723,1.0,0.0,1.0,1.0,1.0,0.38588,0.37995804636828,0.2722,0.0523,0.7114
PC-QAOA,quadratic_knapsack+quadratic_knapsack,8,5,0.6564595558871129,0.0560387131168625,0.6686864354847344,0.6022276703208714,0.690315364460682,0.8652599379160264,0.07782881462356254,0.8862687499999997,0.8480928571428565,0.9093694444444446,1.0,0.0,1.0,1.0,1.0,0.503,0.2281614012053748,0.4136,0.3419,0.6897
PenaltyQAOA,assignment+cardinality,4,5,0.9994675314482963,,0.9994675314482963,0.9994675314482963,0.9994675314482963,0.9976888888888891,,0.9976888888888891,0.9976888888888891,0.9976888888888891,0.9986,,0.9986,0.9986,0.9986,0.9974,,0.9974,0.9974,0.9974
PenaltyQAOA,assignment+cardinality,5,5,0.9923639088061398,,0.9923639088061398,0.9923639088061398,0.9923639088061398,0.8877200000000002,,0.8877200000000002,0.8877200000000002,0.8877200000000002,0.9916,,0.9916,0.9916,0.9916,0.7082,,0.7082,0.7082,0.7082
PenaltyQAOA,assignment+cardinality,6,5,0.9990888549530583,0.0012109912165772336,0.9990888549530583,0.9986607049024587,0.9995170050036578,0.9775777777777779,,0.9775777777777779,0.9775777777777779,0.9775777777777779,0.99715,0.0027577164466275456,0.99715,0.996175,0.9981249999999999,0.9575,0.05883128419472071,0.9575,0.9367000000000001,0.9783
PenaltyQAOA,assignment+cardinality,7,5,0.9943933990092014,0.008145223346557809,0.9988860804573282,0.9919386326955933,0.999094506046873,0.7461041666666669,0.2390669964718743,0.7428125000000001,0.6257562500000003,0.86480625,0.9866,0.011914696806885136,0.9892,0.9814,0.9931,0.6032333333333334,0.34612151527076923,0.5087,0.41145,0.74775
PenaltyQAOA,assignment+cardinality,8,5,0.9884999168152344,,0.9884999168152344,0.9884999168152344,0.9884999168152344,0.5349999999999999,,0.5349999999999999,0.5349999999999999,0.5349999999999999,0.8808,,0.8808,0.8808,0.8808,0.0034,,0.0034,0.0034,0.0034
PenaltyQAOA,assignment+cardinality+cardinality,5,5,0.942268431592525,,0.942268431592525,0.942268431592525,0.942268431592525,0.32318125,,0.32318125,0.32318125,0.32318125,0.9406,,0.9406,0.9406,0.9406,0.0053,,0.0053,0.0053,0.0053
PenaltyQAOA,assignment+flow,7,5,0.9811142053550738,,0.9811142053550738,0.9811142053550738,0.9811142053550738,0.5511050000000001,,0.5511050000000001,0.5511050000000001,0.5511050000000001,0.9466,,0.9466,0.9466,0.9466,0.2149,,0.2149,0.2149,0.2149
PenaltyQAOA,assignment+knapsack,6,5,0.8688631974580199,,0.8688631974580199,0.8688631974580199,0.8688631974580199,0.22970000000000002,,0.22970000000000002,0.22970000000000002,0.22970000000000002,0.4971,,0.4971,0.4971,0.4971,0.041,,0.041,0.041,0.041
PenaltyQAOA,cardinality+assignment,4,5,0.9999767557663631,,0.9999767557663631,0.9999767557663631,0.9999767557663631,0.9998,,0.9998,0.9998,0.9998,0.9998,,0.9998,0.9998,0.9998,0.9998,,0.9998,0.9998,0.9998
PenaltyQAOA,cardinality+assignment,6,5,0.9861276854464734,,0.9861276854464734,0.9861276854464734,0.9861276854464734,0.5799285714285715,,0.5799285714285715,0.5799285714285715,0.5799285714285715,0.9975,,0.9975,0.9975,0.9975,0.0295,,0.0295,0.0295,0.0295
PenaltyQAOA,cardinality+assignment+cardinality,8,5,0.9678815086321839,0.004356163588795837,0.9678815086321839,0.9663413722253862,0.9694216450389816,0.3824879186602871,0.07962242269752758,0.3824879186602871,0.3543371411483254,0.4106386961722488,0.87125,0.13272394282871494,0.87125,0.824325,0.918175,0.0002,0.0,0.0002,0.0002,0.0002
PenaltyQAOA,cardinality+cardinality,3,5,0.9967301128407362,,0.9967301128407362,0.9967301128407362,0.9967301128407362,0.9856999999999999,,0.9856999999999999,0.9856999999999999,0.9856999999999999,0.9937,,0.9937,0.9937,0.9937,0.9836,,0.9836,0.9836,0.9836
PenaltyQAOA,cardinality+cardinality,4,5,0.9991182621136838,0.00016961673812756754,0.9991182621136838,0.9990582935408175,0.9991782306865502,0.9947,0.003959797974645015,0.9947,0.9932999999999998,0.9961000000000002,0.99485,0.003889087296526054,0.99485,0.993475,0.996225,0.9947,0.003959797974644701,0.9947,0.9933000000000001,0.9961
PenaltyQAOA,cardinality+cardinality,5,5,0.9637401568709278,0.048218287070431035,0.9818403347689367,0.9612167059526852,0.9928314622175413,0.5150989947908987,0.34428869877792156,0.4955,0.26032341269841275,0.7957138888888888,0.8797999999999999,0.21036246338165943,0.9891,0.82515,0.99725,0.30726363636363635,0.3259168982201668,0.3123,0.0219,0.4983
PenaltyQAOA,cardinality+cardinality,6,5,0.98558183333192,0.023327440449138925,0.9920145534481611,0.9865125583863835,0.9978125640218095,0.7011162896154183,0.2661287236432684,0.723645852749301,0.5301724999999999,0.9384994471744472,0.96098125,0.08954129191793773,0.99655,0.96775,0.9994999999999999,0.425325,0.46048768713180593,0.16055,0.0189,0.963675
PenaltyQAOA,cardinality+cardinality,7,5,0.975787199282864,0.03159758146365039,0.9879152746810838,0.981631863305352,0.9941346661650037,0.6178596924780432,0.1980598936680459,0.6154989583333332,0.48055308704453437,0.7557760101010099,0.9292875,0.10145230754655972,0.9712000000000001,0.9302,0.989725,0.2733875,0.31353407735530675,0.14805000000000001,0.000675,0.46447499999999997
PenaltyQAOA,cardinality+cardinality,8,5,0.9773396857988829,0.030176720581014182,0.9924980446440386,0.9657031261898604,0.9947956128608382,0.47397325729825734,0.20995402853260672,0.49448571428571436,0.3298875,0.5436151515151515,0.80815,0.19789746082251783,0.9120999999999999,0.623775,0.9261999999999999,0.19987000000000002,0.3303362665527356,0.02885,0.00115,0.2995
PenaltyQAOA,cardinality+cardinality+assignment,8,5,0.983478126309458,,0.983478126309458,0.983478126309458,0.983478126309458,0.7410208333333332,,0.7410208333333332,0.7410208333333332,0.7410208333333332,0.968,,0.968,0.968,0.968,0.2957,,0.2957,0.2957,0.2957
PenaltyQAOA,cardinality+cardinality+cardinality,4,5,0.9987996405347004,0.0016069377436523436,0.9987996405347004,0.9982315022469598,0.9993677788224409,0.9408333333333336,,0.9408333333333336,0.9408333333333336,0.9408333333333336,0.9984,0.0018384776310850174,0.9984,0.99775,0.99905,0.7452000000000001,0.3599173516239527,0.7452000000000001,0.61795,0.8724500000000001
PenaltyQAOA,cardinality+cardinality+cardinality,7,5,0.9693451932185909,0.025725371135780703,0.9726192653155838,0.9573793941022815,0.9829480283833968,0.5356629960317459,0.3305815235288489,0.437425,0.3513802083333333,0.6708267857142858,0.7384666666666666,0.22196905940543452,0.6157,0.61035,0.8052,0.19866666666666666,0.18185550124572347,0.2003,0.10815,0.29
