constraints_hash,constraint_type,n_x,n_c,qubo_string,has_feasible_solution,n_layers_h,total_time_hr_h,AR_h,AR_feas_h,p_feasible_h,p_optimal_h,converged_h,finished_h,n_layers_p,total_time_hr_p,AR_p,AR_feas_p,p_feasible_p,p_optimal_p,converged_p,finished_p,max_total_time_hr,min_total_time_hr
"['1*x_6 + 6*x_5 + 9*x_3 + 8*x_2 + 9*x_0 <= 18', '3*x_2 + 8*x_6 + 3*x_5 <= 5', '7*x_4 + 7*x_3 + 10*x_5 + 2*x_0 <= 10']",knapsack+knapsack+knapsack,7,3, 3*x_0 x_2 + 3*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + -2*x_1 + -2*x_1 x_3 + 2*x_1 x_4 + -5*x_1 x_5 + 3*x_1 x_6 + 1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 1*x_2 x_6 + 4*x_3 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_4 + 3*x_4 x_5 + -1*x_4 x_6 + -4*x_5 + 2*x_5 x_6 + -1*x_6,True,1,0.07791947404543559,0.9472964561112559,0.5982222222222223,0.8777,0.2647,True,True,,,,,,,,False,0.07791947404543559,0.07791947404543559
"['7*x_1 + 10*x_2 + 9*x_4 <= 8', 'x_4 + x_0 + x_1 + x_3 + x_2 == 0']",knapsack+cardinality,5,2, -3*x_0 + -1*x_0 x_2 + -5*x_0 x_3 + 2*x_0 x_4 + 1*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -2*x_2 + -2*x_2 x_3 + 1*x_2 x_4 + 1*x_3 + -2*x_3 x_4 + -2*x_4,True,1,0.0033224746916029188,0.9826774095616452,,1.0,1.0,True,True,5.0,0.08133104993237389,0.7940692990042609,,0.0522,0.0522,False,True,0.08133104993237389,0.0033224746916029188
"['x_4 + x_3 + x_1 + x_7 + x_6 <= 2', 'x_5 + x_7 >= 0', 'x_6 + x_3 + x_1 == 1']",cardinality+assignment+cardinality,8,3, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,True,1,0.004467888010872735,0.9819082645464559,0.35597272727272733,0.9985,0.0,True,True,4.0,0.08608298381169636,0.97621909942641,0.45894545454545455,0.7912,0.0721,True,True,0.08608298381169636,0.004467888010872735
"['x_1 + x_4 + x_0 + x_2 <= 2', 'x_4 + x_1 <= 1', 'x_7 + x_4 + x_5 + x_3 >= 4']",cardinality+cardinality+cardinality,8,3, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,3,0.02537667711575826,0.9755555801331834,0.4521806451612904,0.8136,0.0142,True,True,5.0,0.09339105175601112,0.920085884461849,0.13068387096774195,0.272,0.0175,False,True,0.09339105175601112,0.02537667711575826
"['4*x_3 + 2*x_0 + 10*x_2 + 8*x_1 <= 13', 'x_0 + x_2 + x_3 == 0', 'x_1 + x_0 - x_3 == 0']",cardinality+flow+knapsack,4,3, 1*x_0 + -4*x_0 x_1 + 3*x_0 x_2 + 1*x_0 x_3 + -3*x_1 x_2 + -5*x_1 x_3 + -3*x_2 + -5*x_2 x_3 + -3*x_3,True,1,0.004189492066701253,0.969562314336168,,0.8696,0.8696,True,True,5.0,0.09538057764371236,0.8414475220072288,,0.0587,0.0587,False,True,0.09538057764371236,0.004189492066701253
"['2*x_1 + 5*x_5 + 2*x_6 <= 5', 'x_1 + x_2 + x_0 - x_5 - x_6 - x_4 == 0', 'x_5 + x_2 == 0']",knapsack+cardinality+flow,7,3, 3*x_0 x_2 + 3*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + -2*x_1 + -2*x_1 x_3 + 2*x_1 x_4 + -5*x_1 x_5 + 3*x_1 x_6 + 1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 1*x_2 x_6 + 4*x_3 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_4 + 3*x_4 x_5 + -1*x_4 x_6 + -4*x_5 + 2*x_5 x_6 + -1*x_6,True,2,0.012937300205230713,0.9613913573681043,0.8503333333333333,0.8683,0.8086,True,True,5.0,0.09916659441259172,0.8596043971972448,0.2561333333333334,0.3385,0.1433,False,True,0.09916659441259172,0.012937300205230713
"['x_0 + x_1 + x_4 + x_2 >= 1', 'x_0 + x_3 + x_4 == 2', 'x_6 + x_0 + x_4 + x_3 + x_1 == 4']",cardinality+cardinality+cardinality,7,3, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,True,1,0.004223100807931688,0.975814216664949,0.3900624999999999,0.9092,0.0091,True,True,5.0,0.09983353250556522,0.9726192653155838,0.437425,0.6157,0.2003,False,True,0.09983353250556522,0.004223100807931688
"['4*x_4 + 2*x_3 + 10*x_1 + 8*x_0 <= 13', 'x_2 + x_4 + x_1 + x_3 + x_0 == 2']",cardinality+knapsack,5,2, 1*x_0 + 1*x_0 x_1 + -5*x_0 x_2 + -3*x_0 x_4 + -4*x_1 + 2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + 1*x_2 + 2*x_2 x_3 + 1*x_2 x_4 + -4*x_3 + -3*x_3 x_4 + -5*x_4,True,1,0.004081939789983962,0.9222081852137182,0.24879090909090915,0.8599,0.0875,True,True,5.0,0.10044610599676768,0.8493175351666821,0.07043636363636363,0.2337,0.0288,False,True,0.10044610599676768,0.004081939789983962
"['x_2 + x_1 + x_4 + x_0 + x_3 == 3', 'x_2 + x_3 + x_4 + x_0 + x_1 <= 4']",cardinality+cardinality,5,2, -3*x_0 + -1*x_0 x_2 + -5*x_0 x_3 + 2*x_0 x_4 + 1*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -2*x_2 + -2*x_2 x_3 + 1*x_2 x_4 + 1*x_3 + -2*x_3 x_4 + -2*x_4,True,1,0.0034828664196862114,0.918923075546639,0.4344285714285715,1.0,0.0331,True,True,5.0,0.10071116877926721,0.8356717006788139,0.14458571428571432,0.32,0.0344,False,True,0.10071116877926721,0.0034828664196862114
"['x_4 + x_1 + x_0 + x_5 + x_2 == 3', 'x_4 + x_3 + x_5 <= 3', 'x_5 + x_3 + x_7 <= 0']",cardinality+cardinality+cardinality,8,3, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,True,1,0.004797116120656331,0.9525563751119348,0.4972416666666667,0.8158,0.1612,True,True,5.0,0.10554458022117615,0.9384684963327934,0.12090833333333334,0.4287,0.0003,False,True,0.10554458022117615,0.004797116120656331
"['10*x_1 + 8*x_2 + 2*x_0 + 1*x_3 + 4*x_4 <= 10', 'x_4 + x_3 == 1']",knapsack+assignment,5,2, -3*x_0 + 1*x_0 x_1 + 2*x_0 x_2 + 1*x_0 x_3 + 2*x_0 x_4 + 3*x_1 + 3*x_1 x_2 + 2*x_1 x_3 + 1*x_1 x_4 + -2*x_2 + -1*x_2 x_3 + -1*x_2 x_4 + 2*x_3 + -3*x_3 x_4 + -2*x_4,True,1,0.004296898974312676,0.9709975903529009,0.39168,0.9826,0.0002,True,True,5.0,0.1079389794005288,0.8241719471909338,0.10569999999999999,0.178,0.0377,False,True,0.1079389794005288,0.004296898974312676
"['x_1 + x_2 == 2', 'x_2 + x_6 + x_3 + x_0 + x_4 <= 5', 'x_6 - x_2 == 0']",flow+cardinality+cardinality,7,3, -1*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -2*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + 2*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + 3*x_1 x_6 + -1*x_2 + -5*x_2 x_3 + -2*x_2 x_4 + 2*x_2 x_5 + -1*x_2 x_6 + 2*x_3 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + -2*x_4 x_6 + -1*x_5 x_6 + -5*x_6,True,5,0.1191143786907196,0.9025360673124347,0.26461428571428575,0.503,0.0703,False,True,5.0,0.1255608531501558,0.9650498547629901,0.3120238095238095,0.4141,0.1138,False,True,0.1255608531501558,0.1191143786907196
"['x_1 + x_4 - x_2 - x_0 == 0', 'x_2 + x_3 + x_5 + x_0 >= 3', 'x_5 + x_2 + x_0 + x_3 + x_4 >= 0']",cardinality+cardinality+flow,6,3, 4*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -4*x_0 x_4 + 1*x_0 x_5 + 3*x_1 + 1*x_1 x_2 + -3*x_1 x_3 + -5*x_1 x_4 + -2*x_1 x_5 + -2*x_2 + -4*x_2 x_3 + -3*x_2 x_4 + 2*x_2 x_5 + -5*x_3 + -2*x_3 x_4 + 4*x_4 + -5*x_5,True,1,0.004405336048867967,0.9724319921615475,0.5983333333333333,0.7954,0.1603,True,True,5.0,0.12716984152793884,0.9371071472551011,0.15142000000000005,0.2697,0.0881,False,True,0.12716984152793884,0.004405336048867967
"['2*x_1 + 10*x_0 + 4*x_5 <= 6', 'x_0 + x_1 + x_4 + x_2 + x_5 == 4', 'x_3 + x_5 + x_2 + x_1 >= 3']",cardinality+knapsack+cardinality,6,3, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,True,5,0.07486873818768396,0.7045805168047141,0.3665999999999999,0.3919,0.3666,False,True,5.0,0.13625372363461388,0.7689028037695936,0.020200000000000003,0.0334,0.0202,False,True,0.13625372363461388,0.07486873818768396
"['x_2 + x_4 + x_6 + x_5 >= 0', 'x_4 + x_2 + x_1 + x_5 == 3', 'x_6 + x_2 + x_1 - x_3 - x_4 - x_5 == 0']",cardinality+flow+cardinality,7,3, -4*x_0 + -1*x_0 x_1 + 4*x_0 x_2 + 2*x_0 x_3 + -5*x_0 x_4 + 2*x_0 x_5 + -5*x_0 x_6 + 3*x_1 + 3*x_1 x_2 + 4*x_1 x_4 + 3*x_1 x_5 + -2*x_1 x_6 + -5*x_2 + 2*x_2 x_3 + -5*x_2 x_4 + 1*x_2 x_5 + 3*x_2 x_6 + -5*x_3 + -4*x_3 x_4 + 4*x_3 x_5 + 1*x_3 x_6 + -4*x_4 + -5*x_4 x_5 + -5*x_4 x_6 + -3*x_5 x_6 + 3*x_6,True,3,0.02927830027209388,0.9900170410914335,0.7693756756756757,0.8942,0.4484,True,True,5.0,0.1475489894549052,0.9766446710302494,0.43008378378378376,0.4335,0.4256,False,True,0.1475489894549052,0.02927830027209388
"['2*x_5 + 6*x_2 + 1*x_4 <= 3', '8*x_3 + 10*x_5 + 1*x_4 + 2*x_0 <= 12']",knapsack+knapsack,6,2, -4*x_0 + 2*x_0 x_1 + -4*x_0 x_2 + 1*x_0 x_3 + -4*x_0 x_4 + 1*x_1 + 4*x_1 x_2 + -3*x_1 x_3 + -1*x_1 x_5 + 2*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 3*x_3 + 4*x_3 x_4 + -4*x_3 x_5 + -1*x_4 + 3*x_4 x_5 + -1*x_5,True,1,0.0040960048304663765,0.9082015155554436,0.52384,0.7858,0.1121,True,True,5.0,0.1475844254096349,0.8276015242001067,0.16433999999999999,0.3611,0.0141,False,True,0.1475844254096349,0.0040960048304663765
"['4*x_5 + 2*x_3 + 10*x_7 + 8*x_1 <= 13', 'x_1 + x_4 + x_5 + x_2 <= 4', 'x_6 + x_5 + x_4 >= 3']",cardinality+knapsack+cardinality,8,3, 2*x_0 + 3*x_0 x_1 + -2*x_0 x_3 + -1*x_0 x_4 + 3*x_0 x_5 + 4*x_0 x_6 + -5*x_0 x_7 + 4*x_1 + 2*x_1 x_2 + -4*x_1 x_3 + -2*x_1 x_4 + -4*x_1 x_5 + -3*x_1 x_6 + -2*x_1 x_7 + -4*x_2 x_3 + 2*x_2 x_4 + 3*x_2 x_5 + 1*x_2 x_6 + -4*x_2 x_7 + 1*x_3 + -1*x_3 x_4 + 3*x_3 x_5 + -1*x_3 x_6 + -5*x_4 + -4*x_4 x_5 + -5*x_4 x_6 + -3*x_4 x_7 + 3*x_5 + 4*x_5 x_6 + -3*x_5 x_7 + -3*x_7,True,5,0.14774344159497155,0.946966275975789,0.14401052631578945,0.2704,0.0199,False,True,,,,,,,,False,0.14774344159497155,0.14774344159497155
"['9*x_2 + 9*x_0 + 4*x_3 + 1*x_1 <= 9', 'x_2 + x_1 + x_3 + x_4 >= 2']",knapsack+cardinality,5,2, -2*x_0 + -3*x_0 x_1 + -2*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + -5*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -4*x_1 x_4 + -2*x_2 + -4*x_2 x_3 + -1*x_2 x_4 + -5*x_3 + -5*x_3 x_4,True,1,0.0033850371837615967,0.9666542190970807,0.48999999999999994,0.9321,0.0993,True,True,5.0,0.15544953617784713,0.8054076431738058,0.06598235294117648,0.158,0.0267,False,True,0.15544953617784713,0.0033850371837615967
"['1*x_3 + 10*x_2 + 3*x_0 + 5*x_4 + 1*x_5 <= 12', 'x_0 + x_3 >= 1', 'x_1 + x_5 == 1']",cardinality+knapsack+cardinality,6,3, 1*x_0 x_1 + -3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 4*x_1 + 3*x_1 x_5 + 1*x_2 + 3*x_2 x_3 + -4*x_2 x_4 + 1*x_2 x_5 + -1*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -4*x_4 + -5*x_5,True,1,0.0051838858922322595,0.949341489889607,0.47766875,1.0,0.0112,True,True,5.0,0.15558099740081363,0.844249259101516,0.11156249999999997,0.2113,0.0141,False,True,0.15558099740081363,0.0051838858922322595
"['9*x_2 + 9*x_3 + 4*x_4 + 1*x_1 <= 9', 'x_1 + x_4 <= 2', 'x_2 + x_4 <= 1']",knapsack+cardinality+cardinality,5,3, -3*x_0 + -1*x_0 x_2 + -5*x_0 x_3 + 2*x_0 x_4 + 1*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -2*x_2 + -2*x_2 x_3 + 1*x_2 x_4 + 1*x_3 + -2*x_3 x_4 + -2*x_4,True,1,0.004172548784150017,0.966638006597453,0.5185625,1.0,0.0,True,True,5.0,0.15582959751288097,0.8134769578759614,0.18962500000000002,0.3988,0.0252,False,True,0.15582959751288097,0.004172548784150017
"['9*x_0 + 2*x_5 + 1*x_2 + 9*x_6 + 6*x_4 <= 13', 'x_6 + x_5 + x_1 == 0']",cardinality+knapsack,7,2, -5*x_0 + 1*x_0 x_1 + 4*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + 4*x_1 x_5 + 4*x_1 x_6 + 1*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_6 + -3*x_3 + 1*x_3 x_4 + -5*x_3 x_6 + -4*x_4 + 1*x_4 x_5 + -3*x_4 x_6 + 3*x_5 + -1*x_5 x_6 + 1*x_6,True,1,0.0055872024430169,0.979161962589324,0.43931875000000004,1.0,0.0033,True,True,5.0,0.159468904071384,0.8412453932457333,0.037368750000000006,0.0964,0.0092,False,True,0.159468904071384,0.0055872024430169
"['4*x_1 + 6*x_6 + 2*x_2 + 10*x_3 <= 7', 'x_5 + x_6 + x_0 + x_2 + x_4 == 3', 'x_7 + x_2 - x_0 - x_1 - x_6 == 0']",flow+cardinality+knapsack,8,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,True,5,0.0959883611732059,0.957385052916663,0.14853999999999998,0.2661,0.0917,False,True,5.0,0.16742133253150515,0.7934363222420507,0.017429999999999998,0.0278,0.0054,False,True,0.16742133253150515,0.0959883611732059
"['2*x_2 + 7*x_3 + 7*x_1 <= 7', '5*x_2 + 4*x_5 + 1*x_1 <= 6', 'x_3 + x_2 + x_1 + x_5 + x_4 <= 0']",knapsack+cardinality+knapsack,6,3, -4*x_0 + 2*x_0 x_1 + -4*x_0 x_2 + 1*x_0 x_3 + -4*x_0 x_4 + 1*x_1 + 4*x_1 x_2 + -3*x_1 x_3 + -1*x_1 x_5 + 2*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 3*x_3 + 4*x_3 x_4 + -4*x_3 x_5 + -1*x_4 + 3*x_4 x_5 + -1*x_5,True,1,0.00699395842022366,0.9630175304948432,0.9793999999999998,1.0,0.9794,True,True,5.0,0.16762187090184955,0.8547448543894498,0.0158,0.0503,0.0158,False,True,0.16762187090184955,0.00699395842022366
"['x_0 + x_5 <= 1', 'x_4 + x_6 + x_5 + x_3 + x_1 <= 5', 'x_6 + x_0 >= 1']",cardinality+cardinality+cardinality,7,3, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,True,1,0.006818478504816691,0.9565906008487077,0.46378958333333337,1.0,0.0002,True,True,5.0,0.16838979721069336,0.942139522888979,0.26533541666666655,0.605,0.016,False,True,0.16838979721069336,0.006818478504816691
"['8*x_1 + 10*x_0 + 1*x_4 + 2*x_3 <= 12', 'x_1 + x_3 + x_2 + x_4 + x_0 >= 4']",knapsack+cardinality,5,2, -3*x_0 + 1*x_0 x_1 + 2*x_0 x_2 + 1*x_0 x_3 + 2*x_0 x_4 + 3*x_1 + 3*x_1 x_2 + 2*x_1 x_3 + 1*x_1 x_4 + -2*x_2 + -1*x_2 x_3 + -1*x_2 x_4 + 2*x_3 + -3*x_3 x_4 + -2*x_4,True,4,0.021744385692808364,0.9807622647703218,,0.8493,0.8493,True,True,5.0,0.16868212229675716,0.8297579174679672,,0.0343,0.0343,False,True,0.16868212229675716,0.021744385692808364
"['x_2 + x_3 + x_6 <= 1', 'x_5 + x_7 + x_6 == 3', 'x_6 + x_4 + x_5 + x_1 <= 4']",cardinality+cardinality+cardinality,8,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,True,5,0.09705015732182397,0.953199953423428,0.2343333333333333,0.4218,0.0,False,True,5.0,0.16999660266770256,0.9226689106080843,0.04394444444444445,0.0945,0.0122,False,True,0.16999660266770256,0.09705015732182397
"['9*x_0 + 2*x_2 + 1*x_4 + 9*x_1 + 6*x_3 <= 13', 'x_4 + x_3 + x_0 <= 3']",cardinality+knapsack,5,2, 3*x_0 + 1*x_0 x_2 + 3*x_0 x_4 + -5*x_1 + -3*x_1 x_2 + 3*x_2 + 3*x_2 x_3 + -5*x_2 x_4 + -4*x_3 + 2*x_3 x_4 + -3*x_4,True,1,0.00535788807604048,0.9335865306372824,0.269,0.8021,0.0002,True,True,5.0,0.17025839447975158,0.8442099442637075,0.23703,0.5106,0.0363,False,True,0.17025839447975158,0.00535788807604048
"['x_3 + x_4 + x_1 == 1', 'x_5 + x_1 + x_2 + x_0 + x_4 <= 5', 'x_6 + x_5 + x_0 - x_4 - x_1 - x_2 == 0']",cardinality+cardinality+flow,7,3, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,True,5,0.16039995637204912,0.87531113998377,0.19105333333333335,0.4577,0.0117,False,True,5.0,0.19436873038609823,0.8301635683156076,0.07426333333333332,0.1258,0.0188,False,True,0.19436873038609823,0.16039995637204912
"['1*x_3 + 10*x_5 + 3*x_1 + 5*x_2 + 1*x_7 <= 12', 'x_1 + x_0 + x_3 + x_4 + x_6 >= 5']",cardinality+knapsack,8,2, 2*x_0 + 3*x_0 x_1 + -2*x_0 x_3 + -1*x_0 x_4 + 3*x_0 x_5 + 4*x_0 x_6 + -5*x_0 x_7 + 4*x_1 + 2*x_1 x_2 + -4*x_1 x_3 + -2*x_1 x_4 + -4*x_1 x_5 + -3*x_1 x_6 + -2*x_1 x_7 + -4*x_2 x_3 + 2*x_2 x_4 + 3*x_2 x_5 + 1*x_2 x_6 + -4*x_2 x_7 + 1*x_3 + -1*x_3 x_4 + 3*x_3 x_5 + -1*x_3 x_6 + -5*x_4 + -4*x_4 x_5 + -5*x_4 x_6 + -3*x_4 x_7 + 3*x_5 + 4*x_5 x_6 + -3*x_5 x_7 + -3*x_7,True,1,0.006354115274217394,0.9549734567567667,0.2521764705882352,0.9922,0.0177,True,True,5.0,0.20056028823057812,0.8313623578946582,0.005735294117647059,0.0133,0.0022,False,True,0.20056028823057812,0.006354115274217394
"['1*x_2*x_2 + 2*x_2*x_0 + 1*x_2*x_1 + 1*x_0*x_0 + 5*x_0*x_1 + 1*x_1*x_1 <= 6', 'x_0 + x_2 >= 2']",quadratic_knapsack+cardinality,3,2, -4*x_0 + 3*x_0 x_1 + 2*x_0 x_2 + -4*x_1 + 1*x_1 x_2 + 3*x_2,True,2,0.0011886464887195163,0.9633219979604833,,0.8406,0.8406,True,True,5.0,0.20086703850163354,0.9819776971537425,,0.0456,0.0456,False,True,0.20086703850163354,0.0011886464887195163
"['1*x_7 + 10*x_3 + 3*x_0 + 5*x_5 + 1*x_1 <= 12', '6*x_5 + 2*x_0 + 2*x_2 <= 3', 'x_3 + x_0 + x_5 + x_6 + x_1 >= 3']",knapsack+knapsack+cardinality,8,3, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,True,5,0.2027705215083228,0.8338133767201713,0.05676538461538462,0.1568,0.0,False,True,,,,,,,,False,0.2027705215083228,0.2027705215083228
