constraints_hash,constraint_type,n_x,n_c,qubo_string,has_feasible_solution,n_layers_h,total_time_hr_h,AR_h,AR_feas_h,p_feasible_h,p_optimal_h,converged_h,finished_h,n_layers_p,total_time_hr_p,AR_p,AR_feas_p,p_feasible_p,p_optimal_p,converged_p,finished_p,max_total_time_hr,min_total_time_hr
"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 2*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 5*x_3*x_3 <= 22', '8*x_4 + 5*x_5 + 7*x_6 + 4*x_7 <= 11']",quadratic_knapsack+knapsack,8,2, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,True,1,0.0038971934715906777,0.35258616168740403,0.5047342857142856,1.0,0.0,True,True,,,,,,,,False,0.0038971934715906777,0.0038971934715906777
"['x_0 + x_1 + x_2 >= 1', 'x_3 + x_4 <= 0']",cardinality+cardinality,5,2, -3*x_0 + -4*x_0 x_1 + -5*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + -4*x_1 + -1*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -5*x_2 + 4*x_2 x_3 + 1*x_2 x_4 + -2*x_3 + -4*x_3 x_4 + 1*x_4,True,1,0.0007951425181494819,0.48811488754495697,0.6604315789473684,1.0,0.4444,True,True,2.0,0.004000187714894613,0.9825580353560376,0.25647368421052635,0.9164,0.0042,True,True,0.004000187714894613,0.0007951425181494819
"['2*x_0*x_0 + 4*x_0*x_1 + 5*x_0*x_2 + 1*x_0*x_3 + 4*x_0*x_4 + 2*x_1*x_1 + 4*x_1*x_2 + 4*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 1*x_4*x_4 <= 19', '3*x_5*x_5 + 1*x_5*x_6 + 3*x_5*x_7 + 1*x_6*x_6 + 4*x_6*x_7 + 3*x_7*x_7 <= 5']",quadratic_knapsack+quadratic_knapsack,8,2, 3*x_0 + -3*x_0 x_1 + 1*x_0 x_2 + 4*x_0 x_3 + 4*x_0 x_4 + 4*x_0 x_5 + -5*x_0 x_6 + -1*x_0 x_7 + -2*x_1 + -2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + -5*x_1 x_5 + -1*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 1*x_2 x_4 + -4*x_2 x_5 + -5*x_2 x_6 + 1*x_2 x_7 + 2*x_3 + 3*x_3 x_4 + 2*x_3 x_5 + -4*x_3 x_6 + -3*x_3 x_7 + -4*x_4 + -2*x_4 x_5 + -2*x_4 x_6 + -4*x_4 x_7 + -1*x_5 + 1*x_5 x_6 + -5*x_6 + -5*x_6 x_7 + 3*x_7,True,1,0.0040303172005547415,0.43662616152321265,0.4675444444444444,1.0,0.0037,True,True,,,,,,,,False,0.0040303172005547415,0.0040303172005547415
"['5*x_4*x_4 + 3*x_4*x_5 + 5*x_4*x_6 + 4*x_5*x_5 + 5*x_5*x_6 + 3*x_6*x_6 <= 14', '7*x_0 + 7*x_1 + 10*x_2 + 2*x_3 <= 10']",knapsack+quadratic_knapsack,7,2, -3*x_0 + -4*x_0 x_1 + -4*x_0 x_2 + -1*x_0 x_4 + 4*x_0 x_5 + 2*x_0 x_6 + 4*x_1 + 4*x_1 x_2 + -1*x_1 x_3 + -1*x_1 x_4 + 1*x_1 x_5 + -1*x_1 x_6 + -3*x_2 + -4*x_2 x_3 + -2*x_2 x_4 + 1*x_2 x_6 + -1*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_3 x_6 + -1*x_4 + -3*x_4 x_5 + 2*x_5 + 3*x_5 x_6 + -1*x_6,True,1,0.004042079713609484,0.4774601125191654,0.6949400000000001,1.0,0.072,True,True,,,,,,,,False,0.004042079713609484,0.004042079713609484
"['x_0 + x_1 == 1', 'x_2 + x_3 + x_4 + x_5 + x_6 <= 3']",cardinality+cardinality,7,2, -3*x_0 + -4*x_0 x_1 + -4*x_0 x_2 + -1*x_0 x_4 + 4*x_0 x_5 + 2*x_0 x_6 + 4*x_1 + 4*x_1 x_2 + -1*x_1 x_3 + -1*x_1 x_4 + 1*x_1 x_5 + -1*x_1 x_6 + -3*x_2 + -4*x_2 x_3 + -2*x_2 x_4 + 1*x_2 x_6 + -1*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_3 x_6 + -1*x_4 + -3*x_4 x_5 + 2*x_5 + 3*x_5 x_6 + -1*x_6,True,1,0.0015917872058020697,0.5905416087101923,0.5924423076923077,1.0,0.0386,True,True,1.0,0.004095889462365045,0.9692257700402223,0.35965,0.8832,0.0,True,True,0.004095889462365045,0.0015917872058020697
"['1*x_0*x_0 + 5*x_0*x_1 + 4*x_0*x_2 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_2*x_2 <= 8', '4*x_3*x_3 + 1*x_3*x_4 + 2*x_3*x_5 + 4*x_3*x_6 + 1*x_3*x_7 + 2*x_4*x_4 + 3*x_4*x_5 + 1*x_4*x_6 + 1*x_4*x_7 + 3*x_5*x_5 + 3*x_5*x_6 + 4*x_5*x_7 + 1*x_6*x_6 + 3*x_6*x_7 + 2*x_7*x_7 <= 11']",quadratic_knapsack+quadratic_knapsack,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,1,0.004123686419592963,0.3108495420332682,0.4944354838709678,1.0,0.0614,True,True,,,,,,,,False,0.004123686419592963,0.004123686419592963
"['x_0 + x_1 <= 2', 'x_2 + x_3 + x_4 + x_5 >= 0']",cardinality+cardinality,6,2, 4*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -4*x_0 x_4 + 1*x_0 x_5 + 3*x_1 + 1*x_1 x_2 + -3*x_1 x_3 + -5*x_1 x_4 + -2*x_1 x_5 + -2*x_2 + -4*x_2 x_3 + -3*x_2 x_4 + 2*x_2 x_5 + -5*x_3 + -2*x_3 x_4 + 4*x_4 + -5*x_5,True,1,0.0011086986462275187,0.5453749091915069,0.547551724137931,1.0,0.0256,True,True,1.0,0.004168231553501553,0.9645888661725316,0.5378310344827586,1.0,0.0363,True,True,0.004168231553501553,0.0011086986462275187
"['1*x_3*x_3 + 4*x_3*x_4 + 1*x_3*x_5 + 2*x_3*x_6 + 5*x_4*x_4 + 4*x_4*x_5 + 3*x_4*x_6 + 5*x_5*x_5 + 4*x_5*x_6 + 2*x_6*x_6 <= 18', '5*x_0 + 4*x_1 + 1*x_2 <= 6']",knapsack+quadratic_knapsack,7,2, 3*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + -4*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -4*x_1 x_4 + 1*x_1 x_6 + 3*x_2 + 3*x_2 x_3 + 1*x_2 x_4 + -1*x_2 x_5 + -4*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -5*x_3 x_6 + -5*x_4 + -3*x_4 x_5 + 4*x_4 x_6 + -4*x_5 + -3*x_5 x_6 + 4*x_6,True,1,0.004230785038736131,0.5249971644605711,0.62115,1.0,0.0074,True,True,,,,,,,,False,0.004230785038736131,0.004230785038736131
"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 5*x_1*x_1 + 4*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 2*x_3*x_3 <= 18', '6*x_4 + 2*x_5 + 2*x_6 <= 3']",quadratic_knapsack+knapsack,7,2, 3*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + -4*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -4*x_1 x_4 + 1*x_1 x_6 + 3*x_2 + 3*x_2 x_3 + 1*x_2 x_4 + -1*x_2 x_5 + -4*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -5*x_3 x_6 + -5*x_4 + -3*x_4 x_5 + 4*x_4 x_6 + -4*x_5 + -3*x_5 x_6 + 4*x_6,True,1,0.004261983434359232,0.5261587710957919,0.7986599999999998,1.0,0.4828,True,True,,,,,,,,False,0.004261983434359232,0.004261983434359232
"['5*x_2*x_2 + 3*x_2*x_3 + 1*x_2*x_4 + 5*x_2*x_5 + 3*x_3*x_3 + 1*x_3*x_4 + 4*x_3*x_5 + 5*x_4*x_4 + 5*x_4*x_5 + 1*x_5*x_5 <= 20', 'x_0 + x_1 == 1']",assignment+quadratic_knapsack,6,2, -2*x_0 + -4*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 1*x_1 x_3 + -2*x_1 x_4 + -5*x_2 x_3 + 4*x_2 x_4 + 3*x_2 x_5 + 3*x_3 + -3*x_3 x_4 + 2*x_3 x_5 + -1*x_4 + 2*x_4 x_5 + 3*x_5,True,1,0.004267909460597568,0.6146974180459401,0.7775166666666665,1.0,0.3953,True,True,,,,,,,,False,0.004267909460597568,0.004267909460597568
"['4*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 5*x_1*x_1 + 5*x_1*x_2 + 5*x_1*x_3 + 1*x_2*x_2 + 4*x_2*x_3 + 1*x_3*x_3 <= 11', 'x_4 + x_5 + x_6 >= 0']",quadratic_knapsack+cardinality,7,2, -3*x_0 + -4*x_0 x_1 + -4*x_0 x_2 + -1*x_0 x_4 + 4*x_0 x_5 + 2*x_0 x_6 + 4*x_1 + 4*x_1 x_2 + -1*x_1 x_3 + -1*x_1 x_4 + 1*x_1 x_5 + -1*x_1 x_6 + -3*x_2 + -4*x_2 x_3 + -2*x_2 x_4 + 1*x_2 x_6 + -1*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_3 x_6 + -1*x_4 + -3*x_4 x_5 + 2*x_5 + 3*x_5 x_6 + -1*x_6,True,1,0.004374958607885573,0.4990716891404224,0.5392249999999997,1.0,0.0091,True,True,,,,,,,,False,0.004374958607885573,0.004374958607885573
"['x_0 + x_1 >= 1', 'x_2 + x_3 + x_4 - x_5 - x_6 - x_7 == 0']",cardinality+flow,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,1,0.00228240708510081,0.4649661860636111,0.4511583333333333,1.0,0.0067,True,True,1.0,0.004448326428731283,0.9355394353601367,0.3174604166666667,0.7738,0.0118,True,True,0.004448326428731283,0.00228240708510081
"['4*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 5*x_1*x_1 + 5*x_1*x_2 + 5*x_1*x_3 + 1*x_2*x_2 + 4*x_2*x_3 + 1*x_3*x_3 <= 11', 'x_4 + x_5 + x_6 + x_7 == 4']",quadratic_knapsack+cardinality,8,2, 2*x_0 + 3*x_0 x_1 + -2*x_0 x_3 + -1*x_0 x_4 + 3*x_0 x_5 + 4*x_0 x_6 + -5*x_0 x_7 + 4*x_1 + 2*x_1 x_2 + -4*x_1 x_3 + -2*x_1 x_4 + -4*x_1 x_5 + -3*x_1 x_6 + -2*x_1 x_7 + -4*x_2 x_3 + 2*x_2 x_4 + 3*x_2 x_5 + 1*x_2 x_6 + -4*x_2 x_7 + 1*x_3 + -1*x_3 x_4 + 3*x_3 x_5 + -1*x_3 x_6 + -5*x_4 + -4*x_4 x_5 + -5*x_4 x_6 + -3*x_4 x_7 + 3*x_5 + 4*x_5 x_6 + -3*x_5 x_7 + -3*x_7,True,1,0.004638585911856757,0.8439347781135055,0.5955428571428574,1.0,0.0791,True,True,,,,,,,,False,0.004638585911856757,0.004638585911856757
"['x_0 + x_1 + x_2 + x_3 == 2', 'x_4 + x_5 == 1', 'x_6 + x_7 >= 0']",cardinality+assignment+cardinality,8,3, -1*x_0 + -4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + -1*x_0 x_4 + -1*x_0 x_5 + -1*x_0 x_6 + 1*x_0 x_7 + 4*x_1 + -3*x_1 x_2 + 3*x_1 x_3 + 4*x_1 x_4 + -5*x_1 x_5 + -2*x_1 x_6 + -1*x_1 x_7 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + -4*x_2 x_6 + -3*x_2 x_7 + -2*x_3 + 4*x_3 x_4 + -1*x_3 x_6 + -5*x_3 x_7 + -5*x_4 + -4*x_4 x_5 + 4*x_4 x_6 + -1*x_4 x_7 + -1*x_5 + 2*x_5 x_6 + 3*x_5 x_7 + -4*x_6 + -5*x_6 x_7,True,1,0.0016200947761535645,0.5928633670327722,0.6041210526315789,1.0,0.1613,True,True,1.0,0.004895780020289951,0.9061741356175463,0.3623236842105263,0.7649,0.0312,True,True,0.004895780020289951,0.0016200947761535645
"['5*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 3*x_1*x_1 + 1*x_1*x_2 + 4*x_1*x_3 + 5*x_2*x_2 + 5*x_2*x_3 + 1*x_3*x_3 <= 20', 'x_4 + x_5 == 1']",quadratic_knapsack+assignment,6,2, -5*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_5 + 3*x_2 + -4*x_2 x_4 + 2*x_2 x_5 + 3*x_3 + 2*x_3 x_4 + -1*x_3 x_5 + 4*x_4 + 2*x_5,True,1,0.005127096242374844,0.5478956511182923,0.5489499999999999,1.0,0.1042,True,True,,,,,,,,False,0.005127096242374844,0.005127096242374844
"['5*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 3*x_1*x_1 + 1*x_1*x_2 + 4*x_1*x_3 + 5*x_2*x_2 + 5*x_2*x_3 + 1*x_3*x_3 <= 20', 'x_4 + x_5 + x_6 >= 0']",quadratic_knapsack+cardinality,7,2, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,True,1,0.005131915476587084,0.6047416137951305,0.5673906249999999,1.0,0.0137,True,True,,,,,,,,False,0.005131915476587084,0.005131915476587084
"['4*x_0*x_0 + 1*x_0*x_1 + 4*x_0*x_2 + 3*x_0*x_3 + 4*x_1*x_1 + 5*x_1*x_2 + 4*x_1*x_3 + 3*x_2*x_2 + 5*x_2*x_3 + 5*x_3*x_3 <= 24', '4*x_4 + 6*x_5 + 1*x_6 + 1*x_7 <= 6']",quadratic_knapsack+knapsack,8,2, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,True,1,0.0051730712254842125,0.7490926718916495,0.6455571428571428,1.0,0.0012,True,True,,,,,,,,False,0.0051730712254842125,0.0051730712254842125
"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 2*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 5*x_3*x_3 <= 22', '7*x_4 + 7*x_5 + 10*x_6 + 2*x_7 <= 10']",quadratic_knapsack+knapsack,8,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,True,1,0.0052098276217778525,0.40504565111454016,0.5172612903225807,1.0,0.0767,True,True,,,,,,,,False,0.0052098276217778525,0.0052098276217778525
"['x_0 + x_1 >= 1', 'x_2 + x_3 + x_4 + x_5 + x_6 <= 5']",cardinality+cardinality,7,2, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,True,1,0.0013551033867730035,0.6086905037527005,0.6093771428571425,1.0,0.0344,True,True,1.0,0.005219665500852797,0.9590946323940202,0.4562371428571429,0.7869,0.0016,True,True,0.005219665500852797,0.0013551033867730035
"['x_0 + x_1 + x_2 + x_3 <= 2', 'x_4 + x_5 <= 0']",cardinality+cardinality,6,2, 1*x_0 + 4*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -3*x_0 x_4 + -1*x_1 + -5*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + -1*x_2 + 4*x_2 x_4 + -5*x_2 x_5 + 3*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + 2*x_5,True,1,0.0008867511484358046,0.5080667958840932,0.5583727272727274,1.0,0.2931,True,True,2.0,0.005412267711427477,0.9907133252232136,0.8185909090909089,0.8849,0.7989,True,True,0.005412267711427477,0.0008867511484358046
"['x_0 + x_1 + x_2 + x_3 == 0', 'x_4 + x_5 + x_6 + x_7 == 1']",cardinality+cardinality,8,2, -3*x_0 + -3*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -5*x_0 x_6 + -5*x_0 x_7 + -4*x_1 + -2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_6 + 1*x_1 x_7 + -4*x_2 x_3 + 4*x_2 x_4 + -2*x_2 x_5 + 3*x_2 x_6 + -3*x_2 x_7 + -1*x_3 + -3*x_3 x_4 + -2*x_3 x_5 + -2*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + 1*x_4 x_5 + -5*x_4 x_6 + -1*x_4 x_7 + -4*x_5 + 3*x_5 x_6 + 2*x_5 x_7 + -2*x_6 x_7 + -3*x_7,True,1,0.0011758530139923096,0.1666294924600469,0.9996750000000001,1.0,0.9995,True,True,2.0,0.005527150233586629,0.9852226709821837,0.311575,0.7896,0.0001,True,True,0.005527150233586629,0.0011758530139923096
"['1*x_0*x_0 + 5*x_0*x_1 + 3*x_0*x_2 + 4*x_1*x_1 + 2*x_1*x_2 + 4*x_2*x_2 <= 7', '6*x_3 + 7*x_4 + 8*x_5 + 9*x_6 + 5*x_7 <= 14']",quadratic_knapsack+knapsack,8,2, -1*x_0 + -4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + -1*x_0 x_4 + -1*x_0 x_5 + -1*x_0 x_6 + 1*x_0 x_7 + 4*x_1 + -3*x_1 x_2 + 3*x_1 x_3 + 4*x_1 x_4 + -5*x_1 x_5 + -2*x_1 x_6 + -1*x_1 x_7 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + -4*x_2 x_6 + -3*x_2 x_7 + -2*x_3 + 4*x_3 x_4 + -1*x_3 x_6 + -5*x_3 x_7 + -5*x_4 + -4*x_4 x_5 + 4*x_4 x_6 + -1*x_4 x_7 + -1*x_5 + 2*x_5 x_6 + 3*x_5 x_7 + -4*x_6 + -5*x_6 x_7,True,1,0.005692286292711893,0.37683659416223714,0.6114541666666666,1.0,0.0416,True,True,,,,,,,,False,0.005692286292711893,0.005692286292711893
"['x_0 + x_1 - x_2 - x_3 - x_4 == 0', 'x_5 + x_6 - x_7 == 0']",flow+flow,8,2, 2*x_0 + 3*x_0 x_1 + -2*x_0 x_3 + -1*x_0 x_4 + 3*x_0 x_5 + 4*x_0 x_6 + -5*x_0 x_7 + 4*x_1 + 2*x_1 x_2 + -4*x_1 x_3 + -2*x_1 x_4 + -4*x_1 x_5 + -3*x_1 x_6 + -2*x_1 x_7 + -4*x_2 x_3 + 2*x_2 x_4 + 3*x_2 x_5 + 1*x_2 x_6 + -4*x_2 x_7 + 1*x_3 + -1*x_3 x_4 + 3*x_3 x_5 + -1*x_3 x_6 + -5*x_4 + -4*x_4 x_5 + -5*x_4 x_6 + -3*x_4 x_7 + 3*x_5 + 4*x_5 x_6 + -3*x_5 x_7 + -3*x_7,True,1,0.0011147901746961805,0.7170653892404381,0.6627379310344828,1.0,0.1875,True,True,2.0,0.005790091355641683,0.9769225797319655,0.5289137931034483,0.915,0.1242,True,True,0.005790091355641683,0.0011147901746961805
"['x_0 + x_1 + x_2 >= 2', 'x_3 + x_4 + x_5 + x_6 <= 3']",cardinality+cardinality,7,2, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,True,1,0.002021553383933173,0.6004453585515968,0.6001711538461537,1.0,0.0181,True,True,1.0,0.005915446546342638,0.9396297537240197,0.40585961538461535,0.8193,0.0001,True,True,0.005915446546342638,0.002021553383933173
"['2*x_5 + 10*x_6 + 4*x_7 <= 6', '3*x_0*x_0 + 1*x_0*x_1 + 5*x_0*x_2 + 2*x_0*x_3 + 5*x_0*x_4 + 2*x_1*x_1 + 5*x_1*x_2 + 5*x_1*x_3 + 5*x_1*x_4 + 2*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 4*x_3*x_3 + 1*x_3*x_4 + 5*x_4*x_4 <= 18']",quadratic_knapsack+knapsack,8,2, 3*x_0 + -3*x_0 x_1 + 1*x_0 x_2 + 4*x_0 x_3 + 4*x_0 x_4 + 4*x_0 x_5 + -5*x_0 x_6 + -1*x_0 x_7 + -2*x_1 + -2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + -5*x_1 x_5 + -1*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 1*x_2 x_4 + -4*x_2 x_5 + -5*x_2 x_6 + 1*x_2 x_7 + 2*x_3 + 3*x_3 x_4 + 2*x_3 x_5 + -4*x_3 x_6 + -3*x_3 x_7 + -4*x_4 + -2*x_4 x_5 + -2*x_4 x_6 + -4*x_4 x_7 + -1*x_5 + 1*x_5 x_6 + -5*x_6 + -5*x_6 x_7 + 3*x_7,True,1,0.0059730178780025905,0.39007782199172464,0.6554303030303031,1.0,0.0582,True,True,,,,,,,,False,0.0059730178780025905,0.0059730178780025905
"['x_0 + x_1 + x_2 + x_3 >= 3', 'x_4 + x_5 + x_6 >= 3']",cardinality+cardinality,7,2, -4*x_0 + -1*x_0 x_1 + 4*x_0 x_2 + 2*x_0 x_3 + -5*x_0 x_4 + 2*x_0 x_5 + -5*x_0 x_6 + 3*x_1 + 3*x_1 x_2 + 4*x_1 x_4 + 3*x_1 x_5 + -2*x_1 x_6 + -5*x_2 + 2*x_2 x_3 + -5*x_2 x_4 + 1*x_2 x_5 + 3*x_2 x_6 + -5*x_3 + -4*x_3 x_4 + 4*x_3 x_5 + 1*x_3 x_6 + -4*x_4 + -5*x_4 x_5 + -5*x_4 x_6 + -3*x_5 x_6 + 3*x_6,True,1,0.001375986933708191,0.9603857407968938,0.9098352941176473,1.0,0.8289,True,True,2.0,0.006226926644643148,0.9807117883907193,0.6420411764705879,0.7764,0.5482,True,True,0.006226926644643148,0.001375986933708191
